time,dest,dir,len,etd
1417661881.97,Fremont,South,6,Leaving
1417661881.97,Richmond,North,10,8
1417661941.3,Fremont,South,6,14
1417661941.3,Richmond,North,10,6
1417662001.65,Fremont,South,6,14
1417662001.65,Richmond,North,10,6
1417662062.02,Fremont,South,6,13
1417662062.02,Richmond,North,10,5
1417662121.37,Fremont,South,6,12
1417662121.37,Richmond,North,10,4
1417662181.7,Fremont,South,6,10
1417662181.7,Richmond,North,10,3
1417662242.08,Fremont,South,6,9
1417662242.08,Richmond,North,10,2
1417662301.42,Fremont,South,6,9
1417662301.42,Richmond,North,10,Leaving
1417662361.81,Fremont,South,6,9
1417662361.81,Richmond,North,8,4
1417662421.16,Fremont,South,6,6
1417662421.16,Richmond,North,8,3
1417662481.47,Fremont,South,6,5
1417662481.47,Richmond,North,8,2
1417662541.82,Fremont,South,6,5
1417662541.82,Richmond,North,8,Leaving
1417662601.23,Fremont,South,6,3
1417662601.23,Richmond,North,10,9
1417662661.59,Fremont,South,6,2
1417662661.59,Richmond,North,10,8
1417662721.91,Fremont,South,6,1
1417662721.91,Richmond,North,10,7
1417662781.29,Fremont,South,6,Leaving
1417662781.29,Richmond,North,10,6
1417662841.66,Fremont,South,8,15
1417662841.66,Richmond,North,10,5
1417662902.01,Fremont,South,8,13
1417662902.01,Richmond,North,10,4
1417662961.38,Fremont,South,8,12
1417662961.38,Richmond,North,10,3
1417663021.77,Fremont,South,8,11
1417663021.77,Richmond,North,10,2
1417663081.16,Fremont,South,8,11
1417663081.16,Richmond,North,10,Leaving
1417663141.54,Fremont,South,8,9
1417663141.54,Richmond,North,6,8
1417663201.87,Fremont,South,8,9
1417663201.87,Richmond,North,6,7
1417663261.24,Fremont,South,8,8
1417663261.24,Richmond,North,6,6
1417663321.63,Fremont,South,8,7
1417663321.63,Richmond,North,6,5
1417663381.95,Fremont,South,8,5
1417663381.95,Richmond,North,6,4
1417663441.28,Fremont,South,8,5
1417663441.28,Richmond,North,6,3
1417663501.64,Fremont,South,8,3
1417663501.64,Richmond,North,6,2
1417663562.03,Fremont,South,8,2
1417663562.03,Richmond,North,6,Leaving
1417663621.41,Fremont,South,8,2
1417663621.41,Richmond,North,10,5
1417663681.76,Fremont,South,8,Leaving
1417663681.76,Richmond,North,10,4
1417663741.12,Fremont,South,8,15
1417663741.12,Richmond,North,10,3
1417663801.44,Fremont,South,8,14
1417663801.44,Richmond,North,10,2
1417663861.82,Fremont,South,8,13
1417663861.82,Richmond,North,10,1
1417663921.17,Fremont,South,8,12
1417663921.17,Richmond,North,6,11
1417663981.49,Fremont,South,8,11
1417663981.49,Richmond,North,6,10
1417664041.8,Fremont,South,8,10
1417664041.8,Richmond,North,6,9
1417664101.15,Fremont,South,8,10
1417664101.15,Richmond,North,6,8
1417664161.47,Fremont,South,8,10
1417664161.47,Richmond,North,6,7
1417664221.82,Fremont,South,8,7
1417664221.82,Richmond,North,6,6
1417664281.17,Fremont,South,8,6
1417664281.17,Richmond,North,6,5
1417664341.49,Fremont,South,8,5
1417664341.49,Richmond,North,6,4
1417664401.84,Fremont,South,8,4
1417664401.84,Richmond,North,6,3
1417664461.17,Fremont,South,8,3
1417664461.17,Richmond,North,6,2
1417664521.51,Fremont,South,8,2
1417664521.51,Richmond,North,6,1
1417664581.89,Fremont,South,8,Leaving
1417664581.89,Richmond,North,6,Leaving
1417664641.24,Fremont,South,6,20
1417664641.24,Richmond,North,8,4
1417664701.59,Fremont,South,6,19
1417664701.59,Richmond,North,8,2
1417664761.92,Fremont,South,6,18
1417664761.92,Richmond,North,8,1
1417664821.24,Fremont,South,6,17
1417664821.24,Richmond,North,8,Leaving
1417664881.57,Fremont,South,6,16
1417664881.57,Richmond,North,6,9
1417664941.92,Fremont,South,6,15
1417664941.92,Richmond,North,6,8
1417665001.28,Fremont,South,6,14
1417665001.28,Richmond,North,6,7
1417665061.59,Fremont,South,6,13
1417665061.59,Richmond,North,6,5
1417665121.96,Fremont,South,6,12
1417665121.96,Richmond,North,6,4
1417665181.29,Fremont,South,6,11
1417665181.29,Richmond,North,6,3
1417665241.6,Fremont,South,6,10
1417665241.6,Richmond,North,6,2
1417665301.97,Fremont,South,6,10
1417665301.97,Richmond,North,6,1
1417665361.33,Fremont,South,6,10
1417665361.33,Richmond,North,6,Leaving
1417665421.68,Fremont,South,6,7
1417665421.68,Richmond,North,8,6
1417665482.01,Fremont,South,6,6
1417665482.01,Richmond,North,8,5
1417665541.32,Fremont,South,6,5
1417665541.32,Richmond,North,8,4
1417665601.67,Fremont,South,6,4
1417665601.67,Richmond,North,8,2
1417665661.99,Fremont,South,6,3
1417665661.99,Richmond,North,8,1
1417665721.3,Fremont,South,6,2
1417665721.3,Richmond,North,8,Leaving
1417665781.64,Fremont,South,6,Leaving
1417665781.64,Richmond,North,6,8
1417665841.98,Fremont,South,6,20
1417665841.98,Richmond,North,6,7
1417665901.33,Fremont,South,6,19
1417665901.33,Richmond,North,6,6
1417665961.71,Fremont,South,6,18
1417665961.71,Richmond,North,6,5
1417666022.03,Fremont,South,6,17
1417666022.03,Richmond,North,6,4
1417666081.38,Fremont,South,6,16
1417666081.38,Richmond,North,6,2
1417666141.76,Fremont,South,6,15
1417666141.76,Richmond,North,6,2
1417666202.07,Fremont,South,6,14
1417666202.07,Richmond,North,6,Leaving
1417666261.42,Fremont,South,6,13
1417666261.42,Richmond,North,9,14
1417666321.75,Fremont,South,6,12
1417666321.75,Richmond,North,9,13
1417666382.06,Fremont,South,6,11
1417666382.06,Richmond,North,9,12
1417666441.44,Fremont,South,6,10
1417666441.44,Richmond,North,9,11
1417666501.8,Fremont,South,6,9
1417666501.8,Richmond,North,9,10
1417666561.15,Fremont,South,6,9
1417666561.15,Richmond,North,9,9
1417666621.51,Fremont,South,6,7
1417666621.51,Richmond,North,9,8
1417666681.85,Fremont,South,6,6
1417666681.85,Richmond,North,9,7
1417666741.18,Fremont,South,6,5
1417666741.18,Richmond,North,9,6
1417666801.53,Fremont,South,6,4
1417666801.53,Richmond,North,9,5
1417666861.91,Fremont,South,6,3
1417666861.91,Richmond,North,9,4
1417666921.25,Fremont,South,6,2
1417666921.25,Richmond,North,9,3
1417666981.59,Fremont,South,6,Leaving
1417666981.59,Richmond,North,9,3
1417667041.92,Fremont,South,6,20
1417667041.92,Richmond,North,9,2
1417667101.29,Fremont,South,6,19
1417667101.29,Richmond,North,9,Leaving
1417667161.63,Fremont,South,6,18
1417667161.63,Richmond,North,6,5
1417667221.99,Fremont,South,6,17
1417667221.99,Richmond,North,6,4
1417667281.31,Fremont,South,6,16
1417667281.31,Richmond,North,6,3
1417667341.69,Fremont,South,6,15
1417667341.69,Richmond,North,6,2
1417667402.03,Fremont,South,6,14
1417667402.03,Richmond,North,6,Leaving
1417667461.38,Fremont,South,6,13
1417667461.38,Richmond,North,8,12
1417667521.73,Fremont,South,6,12
1417667521.73,Richmond,North,8,11
1417667582.05,Fremont,South,6,11
1417667582.05,Richmond,North,8,10
1417667641.39,Fremont,South,6,10
1417667641.39,Richmond,North,8,9
1417667701.77,Fremont,South,6,9
1417667701.77,Richmond,North,8,8
1417667761.12,Fremont,South,6,8
1417667761.12,Richmond,North,8,7
1417667821.45,Fremont,South,6,7
1417667821.45,Richmond,North,8,5
1417667881.8,Fremont,South,6,6
1417667881.8,Richmond,North,8,4
1417667941.15,Fremont,South,6,5
1417667941.15,Richmond,North,8,3
1417668001.51,Fremont,South,6,4
1417668001.51,Richmond,North,8,2
1417668061.83,Fremont,South,6,3
1417668061.83,Richmond,North,8,1
1417668121.18,Fremont,South,6,2
1417668121.18,Richmond,North,6,8
1417668181.52,Fremont,South,6,Leaving
1417668181.52,Richmond,North,6,7
1417668241.85,Fremont,South,6,20
1417668241.85,Richmond,North,6,6
1417668301.16,Fremont,South,6,19
1417668301.16,Richmond,North,6,5
1417668361.54,Fremont,South,6,18
1417668361.54,Richmond,North,6,4
1417668421.86,Fremont,South,6,17
1417668421.86,Richmond,North,6,3
1417668481.18,Fremont,South,6,16
1417668481.18,Richmond,North,6,2
1417668541.52,Fremont,South,6,15
1417668541.52,Richmond,North,6,1
1417668601.87,Fremont,South,6,14
1417668601.87,Richmond,North,6,Leaving
1417668661.19,Fremont,South,6,13
1417668661.19,Richmond,North,9,12
1417668721.55,Fremont,South,6,12
1417668721.55,Richmond,North,9,11
1417668781.9,Fremont,South,6,11
1417668781.9,Richmond,North,9,10
1417668841.22,Fremont,South,6,10
1417668841.22,Richmond,North,9,9
1417668901.53,Fremont,South,6,10
1417668901.53,Richmond,North,9,8
1417668961.86,Fremont,South,6,8
1417668961.86,Richmond,North,9,7
1417669021.23,Fremont,South,6,7
1417669021.23,Richmond,North,9,5
1417669081.57,Fremont,South,6,6
1417669081.57,Richmond,North,9,4
1417669141.89,Fremont,South,6,5
1417669141.89,Richmond,North,9,3
1417669201.22,Fremont,South,6,4
1417669201.22,Richmond,North,9,2
1417669261.54,Fremont,South,6,3
1417669261.54,Richmond,North,9,1
1417669321.89,Fremont,South,6,2
1417669321.89,Richmond,North,9,Leaving
1417669381.21,Fremont,South,6,Leaving
1417669381.21,Richmond,North,9,Leaving
1417669441.58,Fremont,South,6,20
1417669441.58,Richmond,North,9,Leaving
1417669501.96,Fremont,South,6,19
1417669501.96,Richmond,North,9,Leaving
1417669561.3,Fremont,South,6,18
1417669561.3,Richmond,North,9,Leaving
1417669621.64,Fremont,South,6,17
1417669621.64,Richmond,North,9,Leaving
1417669681.96,Fremont,South,6,16
1417669681.96,Richmond,North,6,3
1417669741.29,Fremont,South,6,15
1417669741.29,Richmond,North,6,2
1417669801.64,Fremont,South,6,14
1417669801.64,Richmond,North,6,1
1417669861.98,Fremont,South,6,13
1417669861.98,Richmond,North,8,19
1417669921.34,Fremont,South,6,12
1417669921.34,Richmond,North,8,18
1417669981.68,Fremont,South,6,11
1417669981.68,Richmond,North,8,17
1417670042.04,Fremont,South,6,10
1417670042.04,Richmond,North,8,17
1417670101.4,Fremont,South,6,9
1417670101.4,Richmond,North,8,16
1417670161.81,Fremont,South,6,9
1417670161.81,Richmond,North,8,15
1417670221.16,Fremont,South,6,9
1417670221.16,Richmond,North,8,14
1417670281.52,Fremont,South,6,7
1417670281.52,Richmond,North,8,13
1417670341.86,Fremont,South,6,5
1417670341.86,Richmond,North,8,12
1417670401.24,Fremont,South,6,4
1417670401.24,Richmond,North,8,11
1417670461.62,Fremont,South,6,3
1417670461.62,Richmond,North,8,10
1417670521.97,Fremont,South,6,2
1417670521.97,Richmond,North,8,9
1417670581.32,Fremont,South,6,2
1417670581.32,Richmond,North,8,8
1417670641.64,Fremont,South,6,Leaving
1417670641.64,Richmond,North,8,7
1417670702.0,Fremont,South,6,19
1417670702.0,Richmond,North,8,6
1417670761.35,Fremont,South,6,18
1417670761.35,Richmond,North,8,5
1417670821.72,Fremont,South,6,17
1417670821.72,Richmond,North,8,4
1417670882.06,Fremont,South,6,16
1417670882.06,Richmond,North,8,3
1417670941.41,Fremont,South,6,15
1417670941.41,Richmond,North,8,2
1417671001.73,Fremont,South,6,14
1417671001.73,Richmond,North,8,1
1417671061.1,Fremont,South,6,13
1417671061.1,Richmond,North,8,Leaving
1417671121.47,Fremont,South,6,12
1417671121.47,Richmond,North,8,19
1417671181.82,Fremont,South,6,11
1417671181.82,Richmond,North,8,18
1417671241.14,Fremont,South,6,10
1417671241.14,Richmond,North,8,17
1417671301.46,Fremont,South,6,9
1417671301.46,Richmond,North,8,16
1417671361.79,Fremont,South,6,8
1417671361.79,Richmond,North,8,15
1417671421.1,Fremont,South,6,7
1417671421.1,Richmond,North,8,14
1417671481.42,Fremont,South,6,6
1417671481.42,Richmond,North,8,13
1417671541.74,Fremont,South,6,6
1417671541.74,Richmond,North,8,12
1417671602.09,Fremont,South,6,4
1417671602.09,Richmond,North,8,11
1417671661.4,Fremont,South,6,3
1417671661.4,Richmond,North,8,10
1417671721.76,Fremont,South,6,2
1417671721.76,Richmond,North,8,9
1417671781.1,Fremont,South,6,1
1417671781.1,Richmond,North,8,7
1417671841.44,Fremont,South,6,Leaving
1417671841.44,Richmond,North,8,6
1417671901.79,Fremont,South,3,19
1417671901.79,Richmond,North,8,5
1417671961.11,Fremont,South,3,18
1417671961.11,Richmond,North,8,4
1417672021.46,Fremont,South,3,17
1417672021.46,Richmond,North,8,3
1417672081.78,Fremont,South,3,16
1417672081.78,Richmond,North,8,2
1417672141.11,Fremont,South,3,15
1417672141.11,Richmond,North,8,1
1417672201.45,Fremont,South,3,14
1417672201.45,Richmond,North,8,Leaving
1417672261.83,Fremont,South,3,13
1417672261.83,Richmond,North,6,20
1417672321.2,Fremont,South,3,12
1417672321.2,Richmond,North,6,19
1417672381.55,Fremont,South,3,11
1417672381.55,Richmond,North,6,18
1417672441.93,Fremont,South,3,10
1417672441.93,Richmond,North,6,17
1417672501.28,Fremont,South,3,10
1417672501.28,Richmond,North,6,18
1417672561.63,Fremont,South,3,10
1417672561.63,Richmond,North,6,15
1417672621.97,Fremont,South,3,10
1417672621.97,Richmond,North,6,15
1417672681.35,Fremont,South,3,10
1417672681.35,Richmond,North,6,13
1417672741.73,Fremont,South,3,10
1417672741.73,Richmond,North,6,12
1417672802.05,Fremont,South,8,9
1417672802.05,Richmond,North,6,11
1417672861.37,Fremont,South,8,6
1417672861.37,Richmond,North,6,10
1417672921.7,Fremont,South,8,5
1417672921.7,Richmond,North,6,10
1417672982.04,Fremont,South,8,4
1417672982.04,Richmond,North,6,8
1417673041.39,Fremont,South,8,3
1417673041.39,Richmond,North,6,7
1417673101.72,Fremont,South,8,2
1417673101.72,Richmond,North,6,6
1417673162.07,Fremont,South,8,1
1417673162.07,Richmond,North,6,5
1417673221.42,Fremont,South,3,17
1417673221.42,Richmond,North,6,5
1417673281.73,Fremont,South,3,16
1417673281.73,Richmond,North,6,3
1417673342.08,Fremont,South,3,15
1417673342.08,Richmond,North,6,3
1417673401.42,Fremont,South,3,14
1417673401.42,Richmond,North,6,1
1417673461.77,Fremont,South,3,13
1417673461.77,Richmond,North,6,Leaving
1417673521.14,Fremont,South,3,12
1417673521.14,Richmond,North,6,18
1417673581.48,Fremont,South,3,11
1417673581.48,Richmond,North,6,17
1417673641.87,Fremont,South,3,10
1417673641.87,Richmond,North,6,17
1417673701.19,Fremont,South,3,10
1417673701.19,Richmond,North,6,16
1417673761.51,Fremont,South,3,9
1417673761.51,Richmond,North,6,15
1417673822.05,Fremont,South,8,8
1417673822.05,Richmond,North,6,14
1417673881.4,Fremont,South,8,6
1417673881.4,Richmond,North,6,13
1417673941.72,Fremont,South,8,5
1417673941.72,Richmond,North,6,12
1417674002.06,Fremont,South,8,4
1417674002.06,Richmond,North,6,11
1417674061.41,Fremont,South,8,3
1417674061.41,Richmond,North,6,10
1417674121.74,Fremont,South,8,2
1417674121.74,Richmond,North,6,9
1417674182.06,Fremont,South,8,Leaving
1417674182.06,Richmond,North,6,8
1417674241.41,Fremont,South,8,Leaving
1417674241.41,Richmond,North,6,7
1417674301.82,Fremont,South,3,19
1417674301.82,Richmond,North,6,6
1417674361.14,Fremont,South,3,18
1417674361.14,Richmond,North,6,5
1417674421.48,Fremont,South,3,17
1417674421.48,Richmond,North,6,4
1417674481.83,Fremont,South,3,16
1417674481.83,Richmond,North,6,3
1417674541.21,Fremont,South,3,15
1417674541.21,Richmond,North,6,2
1417674601.56,Fremont,South,3,14
1417674601.56,Richmond,North,6,1
1417674661.91,Fremont,South,3,13
1417674661.91,Richmond,North,6,Leaving
1417674721.26,Fremont,South,3,12
1417674721.26,Richmond,North,6,18
1417674781.61,Fremont,South,3,11
1417674781.61,Richmond,North,6,17
1417674841.96,Fremont,South,6,10
1417674841.96,Richmond,North,6,16
1417674901.28,Fremont,South,6,10
1417674901.28,Richmond,North,6,15
1417674962.07,Fremont,South,6,10
1417674962.07,Richmond,North,6,14
1417675021.41,Fremont,South,6,7
1417675021.41,Richmond,North,6,13
1417675081.77,Fremont,South,6,6
1417675081.77,Richmond,North,6,12
1417675141.11,Fremont,South,6,5
1417675141.11,Richmond,North,6,11
1417675201.44,Fremont,South,6,4
1417675201.44,Richmond,North,6,10
1417675261.8,Fremont,South,6,3
1417675261.8,Richmond,North,6,9
1417675321.17,Fremont,South,6,2
1417675321.17,Richmond,North,6,8
1417675381.56,Fremont,South,6,1
1417675381.56,Richmond,North,6,7
1417675441.88,Fremont,South,3,20
1417675441.88,Richmond,North,6,6
1417675501.24,Fremont,South,3,19
1417675501.24,Richmond,North,6,5
1417675561.59,Fremont,South,3,18
1417675561.59,Richmond,North,6,4
1417675621.91,Fremont,South,3,17
1417675621.91,Richmond,North,6,3
1417675681.26,Fremont,South,3,16
1417675681.26,Richmond,North,6,2
1417675741.6,Fremont,South,3,15
1417675741.6,Richmond,North,6,1
1417675801.98,Fremont,South,3,14
1417675801.98,Richmond,North,6,Leaving
1417675861.32,Fremont,South,3,13
1417675861.32,Richmond,North,6,20
1417675921.67,Fremont,South,3,12
1417675921.67,Richmond,North,6,19
1417675982.05,Fremont,South,6,11
1417675982.05,Richmond,North,6,18
1417676041.4,Fremont,South,6,10
1417676041.4,Richmond,North,6,18
1417676101.72,Fremont,South,6,10
1417676101.72,Richmond,North,6,16
1417676162.07,Fremont,South,6,10
1417676162.07,Richmond,North,6,15
1417676221.4,Fremont,South,6,7
1417676221.4,Richmond,North,6,14
1417676281.75,Fremont,South,6,6
1417676281.75,Richmond,North,6,13
1417676341.1,Fremont,South,6,5
1417676341.1,Richmond,North,6,12
1417676401.41,Fremont,South,6,4
1417676401.41,Richmond,North,6,11
1417676461.76,Fremont,South,6,3
1417676461.76,Richmond,North,6,10
1417676522.07,Fremont,South,6,2
1417676522.07,Richmond,North,6,9
1417676581.42,Fremont,South,6,Leaving
1417676581.42,Richmond,North,6,8
1417676641.76,Fremont,South,3,20
1417676641.76,Richmond,North,6,7
1417676702.08,Fremont,South,3,19
1417676702.08,Richmond,North,6,6
1417676761.4,Fremont,South,3,18
1417676761.4,Richmond,North,6,5
1417676821.73,Fremont,South,3,17
1417676821.73,Richmond,North,6,3
1417676882.06,Fremont,South,3,16
1417676882.06,Richmond,North,6,3
1417676941.42,Fremont,South,3,15
1417676941.42,Richmond,North,6,2
1417677001.76,Fremont,South,3,14
1417677001.76,Richmond,North,6,Leaving
1417677062.08,Fremont,South,6,13
1417677062.08,Richmond,North,6,19
1417677121.42,Fremont,South,6,12
1417677121.42,Richmond,North,6,18
1417677181.78,Fremont,South,6,11
1417677181.78,Richmond,North,6,18
1417677241.14,Fremont,South,6,10
1417677241.14,Richmond,North,6,17
1417677301.49,Fremont,South,6,9
1417677301.49,Richmond,North,6,16
1417677361.81,Fremont,South,6,8
1417677361.81,Richmond,North,6,15
1417677421.2,Fremont,South,6,7
1417677421.2,Richmond,North,6,14
1417677481.55,Fremont,South,6,6
1417677481.55,Richmond,North,6,13
1417677541.87,Fremont,South,6,5
1417677541.87,Richmond,North,6,12
1417677601.19,Fremont,South,6,4
1417677601.19,Richmond,North,6,11
1417677661.54,Fremont,South,6,3
1417677661.54,Richmond,North,6,10
1417677721.87,Fremont,South,6,2
1417677721.87,Richmond,North,6,9
1417677781.22,Fremont,South,6,Leaving
1417677781.22,Richmond,North,6,8
1417677841.58,Fremont,South,3,20
1417677841.58,Richmond,North,6,7
1417677901.94,Fremont,South,3,19
1417677901.94,Richmond,North,6,6
1417677961.26,Fremont,South,3,18
1417677961.26,Richmond,North,6,5
1417678021.61,Fremont,South,3,17
1417678021.61,Richmond,North,6,4
1417678081.94,Fremont,South,3,16
1417678081.94,Richmond,North,6,3
1417678141.26,Fremont,South,3,15
1417678141.26,Richmond,North,6,2
1417678201.62,Fremont,South,3,14
1417678201.62,Richmond,North,6,Leaving
1417678261.94,Fremont,South,3,13
1417678261.94,Richmond,North,6,20
1417678321.28,Fremont,South,3,12
1417678321.28,Richmond,North,6,19
1417678381.61,Fremont,South,6,11
1417678381.61,Richmond,North,6,18
1417678441.98,Fremont,South,6,10
1417678441.98,Richmond,North,6,17
1417678501.34,Fremont,South,6,9
1417678501.34,Richmond,North,6,17
1417678561.72,Fremont,South,6,8
1417678561.72,Richmond,North,6,15
1417678621.1,Fremont,South,6,7
1417678621.1,Richmond,North,6,15
1417678681.49,Fremont,South,6,6
1417678681.49,Richmond,North,6,14
1417678741.8,Fremont,South,6,5
1417678741.8,Richmond,North,6,13
1417678801.17,Fremont,South,6,4
1417678801.17,Richmond,North,6,12
1417678861.54,Fremont,South,6,3
1417678861.54,Richmond,North,6,11
1417678921.89,Fremont,South,6,Leaving
1417678921.89,Richmond,North,6,10
1417678981.21,Fremont,South,6,Leaving
1417678981.21,Richmond,North,6,9
1417679041.59,Fremont,South,4,20
1417679041.59,Richmond,North,6,8
1417679101.94,Fremont,South,4,19
1417679101.94,Richmond,North,6,7
1417679161.26,Fremont,South,4,18
1417679161.26,Richmond,North,6,6
1417679221.61,Fremont,South,4,17
1417679221.61,Richmond,North,6,5
1417679281.93,Fremont,South,4,16
1417679281.93,Richmond,North,6,4
1417679341.25,Fremont,South,4,15
1417679341.25,Richmond,North,6,3
1417679401.6,Fremont,South,4,14
1417679401.6,Richmond,North,6,2
1417679461.95,Fremont,South,4,13
1417679461.95,Richmond,North,6,Leaving
1417679521.28,Fremont,South,4,12
1417679521.28,Richmond,North,8,19
1417679581.6,Fremont,South,4,11
1417679581.6,Richmond,North,8,18
1417679641.96,Fremont,South,4,10
1417679641.96,Richmond,North,8,17
1417679701.34,Fremont,South,6,9
1417679701.34,Richmond,North,8,17
1417679761.65,Fremont,South,6,9
1417679761.65,Richmond,North,8,15
1417679822.0,Fremont,South,6,7
1417679822.0,Richmond,North,8,14
1417679881.34,Fremont,South,6,7
1417679881.34,Richmond,North,8,13
1417679941.69,Fremont,South,6,7
1417679941.69,Richmond,North,8,12
1417680002.04,Fremont,South,6,6
1417680002.04,Richmond,North,8,11
1417680061.39,Fremont,South,6,5
1417680061.39,Richmond,North,8,10
1417680121.69,Fremont,South,6,3
1417680121.69,Richmond,North,8,9
1417680182.07,Fremont,South,6,3
1417680182.07,Richmond,North,8,8
1417680241.42,Fremont,South,6,3
1417680241.42,Richmond,North,8,7
1417680301.76,Fremont,South,6,3
1417680301.76,Richmond,North,8,5
1417680361.15,Fremont,South,6,3
1417680361.15,Richmond,North,8,4
1417680421.53,Fremont,South,6,2
1417680421.53,Richmond,North,8,3
1417680481.86,Fremont,South,6,1
1417680481.86,Richmond,North,8,2
1417680541.23,Fremont,South,6,Leaving
1417680541.23,Richmond,North,8,1
1417680601.61,Fremont,South,6,16
1417680601.61,Richmond,North,8,Leaving
1417680661.96,Fremont,South,6,15
1417680661.96,Richmond,North,8,24
1417680721.31,Fremont,South,6,14
1417680721.31,Richmond,North,8,23
1417680781.68,Fremont,South,6,13
1417680781.68,Richmond,North,8,22
1417680842.04,Fremont,South,6,12
1417680842.04,Richmond,North,8,21
1417680901.39,Fremont,South,6,11
1417680901.39,Richmond,North,8,20
1417680961.71,Fremont,South,6,10
1417680961.71,Richmond,North,8,19
1417681022.06,Fremont,South,6,9
1417681022.06,Richmond,North,8,18
1417681081.42,Fremont,South,6,9
1417681081.42,Richmond,North,8,17
1417681141.74,Fremont,South,6,7
1417681141.74,Richmond,North,8,17
1417681202.08,Fremont,South,6,6
1417681202.08,Richmond,North,8,16
1417681261.39,Fremont,South,6,5
1417681261.39,Richmond,North,8,15
1417681321.71,Fremont,South,6,4
1417681321.71,Richmond,North,8,14
1417681382.05,Fremont,South,6,2
1417681382.05,Richmond,North,8,13
1417681441.37,Fremont,South,6,1
1417681441.37,Richmond,North,8,12
1417681501.68,Fremont,South,6,Leaving
1417681501.68,Richmond,North,8,11
1417681562.03,Richmond,North,8,10
1417681621.37,Richmond,North,8,9
1417681681.72,Richmond,North,8,7
1417681742.04,Richmond,North,8,6
1417681801.35,Richmond,North,8,5
1417681861.67,Richmond,North,8,4
1417681921.98,Richmond,North,8,3
1417681981.34,Richmond,North,8,2
1417682041.67,Richmond,North,8,1
1417682102.04,Richmond,North,8,Leaving
1417682161.41,Richmond,North,6,22
1417682221.73,Richmond,North,6,21
1417682282.07,Richmond,North,6,20
1417682341.39,Richmond,North,6,19
1417682401.73,Richmond,North,6,18
1417682462.05,Richmond,North,6,17
1417682521.4,Richmond,North,6,16
1417682581.71,Richmond,North,6,17
1417682642.06,Richmond,North,6,16
1417682701.37,Richmond,North,6,15
1417682761.73,Richmond,North,6,12
1417682822.08,Richmond,North,6,11
1417682881.42,Richmond,North,6,11
1417682941.73,Richmond,North,6,11
1417683002.08,Richmond,North,6,12
1417683061.42,Richmond,North,6,11
1417683121.79,Richmond,North,6,11
1417683181.15,Richmond,North,6,11
1417683241.49,Richmond,North,6,11
1417683301.86,Richmond,North,6,11
1417683361.2,Richmond,North,6,10
1417683421.54,Richmond,North,6,9
1417683481.85,Richmond,North,6,8
1417683541.2,Richmond,North,6,7
1417683601.58,Richmond,North,6,6
1417683661.92,Richmond,North,6,5
1417683721.24,Richmond,North,6,4
1417683781.55,Richmond,North,6,3
1417683841.89,Richmond,North,6,2
1417683901.23,Richmond,North,6,Leaving







































































































































1417692061.3,Richmond,North,6,94
1417692121.6,Richmond,North,6,93
1417692181.94,Richmond,North,6,92
1417692241.32,Richmond,North,6,91
1417692301.66,Richmond,North,6,90
1417692361.96,Richmond,North,6,89
1417692421.28,Richmond,North,6,88
1417692481.62,Richmond,North,6,87
1417692541.96,Millbrae,South,5,52
1417692541.96,Richmond,North,6,86
1417692601.34,Millbrae,South,5,51
1417692601.34,Richmond,North,6,85
1417692661.7,Millbrae,South,5,50
1417692661.7,Richmond,North,6,84
1417692722.01,Millbrae,South,5,49
1417692722.01,Richmond,North,6,83
1417692781.33,Millbrae,South,5,48
1417692781.33,Richmond,North,6,82
1417692841.69,Millbrae,South,5,47
1417692841.69,Richmond,North,6,81
1417692902.03,Millbrae,South,5,46
1417692902.03,Richmond,North,6,80
1417692961.4,Millbrae,South,5,45
1417692961.4,Richmond,North,6,79
1417693021.78,Fremont,South,3,51
1417693021.78,Millbrae,South,5,44
1417693021.78,Richmond,North,6,78
1417693081.1,Fremont,South,3,51
1417693081.1,Millbrae,South,5,43
1417693081.1,Richmond,North,6,77
1417693141.45,Fremont,South,3,50
1417693141.45,Millbrae,South,5,42
1417693141.45,Richmond,North,6,76
1417693201.8,Fremont,South,3,49
1417693201.8,Millbrae,South,5,41
1417693201.8,Richmond,North,6,75
1417693261.15,Fremont,South,3,47
1417693261.15,Millbrae,South,5,40
1417693261.15,Richmond,North,6,74
1417693321.52,Fremont,South,3,47
1417693321.52,Millbrae,South,5,39
1417693321.52,Richmond,North,6,73
1417693381.88,Fremont,South,3,45
1417693381.88,Millbrae,South,5,38
1417693381.88,Richmond,North,6,72
1417693441.23,Fremont,South,3,45
1417693441.23,Millbrae,South,5,37
1417693441.23,Richmond,North,6,71
1417693501.61,Fremont,South,3,43
1417693501.61,Millbrae,South,5,36
1417693501.61,Richmond,North,6,70
1417693561.99,Fremont,South,3,42
1417693561.99,Millbrae,South,5,35
1417693561.99,Richmond,North,6,69
1417693621.34,Fremont,South,3,41
1417693621.34,Millbrae,South,5,34
1417693621.34,Richmond,North,6,68
1417693681.66,Fremont,South,3,40
1417693681.66,Millbrae,South,5,33
1417693681.66,Richmond,North,6,67
1417693741.98,Fremont,South,3,39
1417693741.98,Millbrae,South,5,32
1417693741.98,Richmond,North,6,66
1417693801.33,Fremont,South,3,38
